	42MGBA_CENTRAL_NERVOUS_SYSTEM	8MGBA_CENTRAL_NERVOUS_SYSTEM	A1207_CENTRAL_NERVOUS_SYSTEM	A172_CENTRAL_NERVOUS_SYSTEM	AM38_CENTRAL_NERVOUS_SYSTEM	CAS1_CENTRAL_NERVOUS_SYSTEM	CCFSTTG1_CENTRAL_NERVOUS_SYSTEM	DBTRG05MG_CENTRAL_NERVOUS_SYSTEM	DKMG_CENTRAL_NERVOUS_SYSTEM	GAMG_CENTRAL_NERVOUS_SYSTEM	GB1_CENTRAL_NERVOUS_SYSTEM	GI1_CENTRAL_NERVOUS_SYSTEM	GMS10_CENTRAL_NERVOUS_SYSTEM	GOS3_CENTRAL_NERVOUS_SYSTEM	H4_CENTRAL_NERVOUS_SYSTEM	HS683_CENTRAL_NERVOUS_SYSTEM	KALS1_CENTRAL_NERVOUS_SYSTEM	KG1C_CENTRAL_NERVOUS_SYSTEM	KNS42_CENTRAL_NERVOUS_SYSTEM	KNS60_CENTRAL_NERVOUS_SYSTEM	KNS81_CENTRAL_NERVOUS_SYSTEM	KS1_CENTRAL_NERVOUS_SYSTEM	LN18_CENTRAL_NERVOUS_SYSTEM	LN215_CENTRAL_NERVOUS_SYSTEM	LN229_CENTRAL_NERVOUS_SYSTEM	LN235_CENTRAL_NERVOUS_SYSTEM	LN319_CENTRAL_NERVOUS_SYSTEM	LN340_CENTRAL_NERVOUS_SYSTEM	LN382_CENTRAL_NERVOUS_SYSTEM	LN428_CENTRAL_NERVOUS_SYSTEM	LN443_CENTRAL_NERVOUS_SYSTEM	LN464_CENTRAL_NERVOUS_SYSTEM	LNZ308_CENTRAL_NERVOUS_SYSTEM	M059K_CENTRAL_NERVOUS_SYSTEM	NMCG1_CENTRAL_NERVOUS_SYSTEM	SF126_CENTRAL_NERVOUS_SYSTEM	SF172_CENTRAL_NERVOUS_SYSTEM	SF295_CENTRAL_NERVOUS_SYSTEM	SF767_CENTRAL_NERVOUS_SYSTEM	SNU1105_CENTRAL_NERVOUS_SYSTEM	SNU201_CENTRAL_NERVOUS_SYSTEM	SNU466_CENTRAL_NERVOUS_SYSTEM	SNU489_CENTRAL_NERVOUS_SYSTEM	SNU626_CENTRAL_NERVOUS_SYSTEM	SNU738_CENTRAL_NERVOUS_SYSTEM	SW1088_CENTRAL_NERVOUS_SYSTEM	SW1783_CENTRAL_NERVOUS_SYSTEM	T98G_CENTRAL_NERVOUS_SYSTEM	TM31_CENTRAL_NERVOUS_SYSTEM	U118MG_CENTRAL_NERVOUS_SYSTEM	U178_CENTRAL_NERVOUS_SYSTEM	U251MG_CENTRAL_NERVOUS_SYSTEM	U343_CENTRAL_NERVOUS_SYSTEM	U87MG_CENTRAL_NERVOUS_SYSTEM	YH13_CENTRAL_NERVOUS_SYSTEM	YKG1_CENTRAL_NERVOUS_SYSTEM
P0	2.4403305824560007	1.2656807368463177	0.21509053228531227	0.0	0.0	0.6702646003615443	2.05821241163012	0.0	0.6427543861155292	0.6296381263112361	0.2377839284744149	1.385969317429442	1.6234635635893246	0.0	0.5696933559392996	0.7560567223092726	0.9170587260683736	0.0	0.0	0.5893758446140123	0.20751115542394738	0.0	1.5404297147839257	0.7497570516211124	0.3879319908676613	0.6479044943995419	0.021022541045286322	0.4542620037478109	1.3015946310721214	0.5814751722010825	1.709821481137055	0.0	0.0	1.313230645241033	0.4978362482572659	1.1157219831659255	0.0	0.7687375255203828	0.0	0.7860983612072664	0.2930713538713429	0.0	0.13406141364907165	0.5335449650760073	1.364166836138111	1.3375945914895142	0.913028688411107	1.2854752121471589	0.0	1.0504115740759241	0.8836849540544803	0.0	0.0	0.0	1.0758312830923165	0.3882177891504587
P1	0.0	0.27135035996694296	0.3307630434325938	0.19723590333166405	0.0	0.0	0.0	0.2670777676161147	0.0	0.449364438218821	0.0	0.04454996522130247	0.03743273093380917	0.010855414373512104	0.25962530474616763	0.0	0.02846193899931908	0.10041416881592342	0.0	0.24696745659601121	0.0	0.0	0.1542766456209849	0.08857440058607771	0.11608309184234451	0.0	0.18253812678656722	0.03171998931924133	0.0	0.2805721342910432	0.0	0.9471665138096926	0.05887038256442185	0.0	0.13579791286067203	0.01001125033607759	3.6267441768847846	0.13053113794041324	3.864688686758723	0.0	0.0	0.14146186804598865	0.0	0.0	1.701181835958725	0.06591091152667568	0.06348889437997786	0.14734612164622118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P2	0.0	0.5652707596280575	0.0	0.08698549076505706	0.0	0.1487482483506155	0.013361537082396251	0.2867001542946597	0.0	0.0	0.29147139882688583	0.46767908284808085	0.23530960194480754	0.6260855804208861	0.0	0.0	0.5619348188812581	0.009977539309624955	2.999791748488356	0.11155739703287423	0.37172157649660464	0.1728378640910434	0.11409729175365062	0.4620320890046755	0.17298917430673932	0.4669937275755885	3.391461384185052	0.18434918218302557	0.12413148748906509	0.506884303329375	0.0939487746287154	0.4774137445278389	0.0	0.0	0.31695671661614977	0.0	0.0	0.07655090496328494	0.6329232531657214	0.0	0.2911550274588695	0.0	0.0	1.4292348939811395	0.03610942877648832	0.0	0.11249335260112987	0.0	0.38485677249309186	0.0	0.0	0.8617656088696719	0.0	0.0	0.022557400672166373	0.6167247013575688
P3	0.0	0.053204935761949956	0.22746550134340027	1.2620537337886661	0.0	0.6111681874216096	0.08754720194084639	1.1681054695922293	2.0197977493513637	0.14903946865489492	0.0	0.0	0.0	2.66713412582465	0.8168279055410014	0.15100981721647627	0.3534213725485339	2.149303684114019	0.0	0.5297347940885992	0.9082718926187477	0.48962713725877727	0.0	0.03252779074654215	0.8559591298877847	0.5039099392237127	0.0	0.6930986860214092	0.20846065604585065	0.796678417630027	0.0	0.2062523729125286	0.0	0.0	0.37447329610037755	0.08533975224313443	0.0	0.12341803640605967	0.0	0.46466758988878126	1.1746079083086647	4.10562120294619	2.1033207238643787	0.6085493980057655	0.3144274334675295	0.4091201461572263	0.1676498683439012	0.5640197357649299	0.2558244253860684	0.0	0.47527137913897033	1.1973802220257537	2.5213224175774003	0.1730408336228211	0.526769083794439	0.43097233142848945
P4	0.0	0.051366352563790046	0.8523548295928889	0.9941180278945592	3.0596539764799755	0.0	0.0	0.0	0.0	0.5327757593852654	0.1514080554579028	0.25200292106699	0.0	0.06450473137020654	0.33722799413232807	0.12924904178323685	0.0	0.39761354755186873	0.10536193289159558	0.10535937965890786	0.0	2.0710561342167653	0.22407321573957265	0.02532629278432489	0.3214522636981141	0.06055584010401486	0.0	0.21850457967533712	0.0	0.0	0.5411628981269088	1.6909104904686163	0.0	0.15531806862195885	0.10908894383569238	0.43987670534470846	0.2565396096191685	0.6480262521460581	0.0	0.12278281257753562	0.0	0.0	0.0	0.0	0.0	0.0	0.0311042152913395	0.0	0.0	1.0606319243519717	0.9994042951276645	0.0	0.23750014988477808	2.654648342958648	0.09725467022064768	0.0
P5	0.0	0.0	0.22963580590889923	0.0	0.6178902616916673	0.0	0.4888647795710756	0.6001881693757278	0.009407722937444853	0.06635538274181935	3.204218721087579	0.0	0.1156467039843784	0.0	0.0	0.0883091963854353	0.0	0.0	0.07661501727644944	0.07417112506031127	0.2640051428516047	0.0	0.4307592780707223	0.0	0.2506605661327526	0.0	0.0	0.034571351751167614	0.2300146972985064	0.0	0.0	0.0	4.355240120335857	0.5250748682198378	0.3151012300334154	0.08622841894536218	0.5251526514535653	0.0	0.0	0.0016511446585949475	0.0	0.20229584548990587	0.0	0.0	0.0	0.0	0.0	0.008954790128858461	3.2325270684840453	0.14467915717426025	0.0	0.21385842832352017	0.0	0.0	0.0	0.0
