	42MGBA_CENTRAL_NERVOUS_SYSTEM	8MGBA_CENTRAL_NERVOUS_SYSTEM	A1207_CENTRAL_NERVOUS_SYSTEM	A172_CENTRAL_NERVOUS_SYSTEM	AM38_CENTRAL_NERVOUS_SYSTEM	CAS1_CENTRAL_NERVOUS_SYSTEM	CCFSTTG1_CENTRAL_NERVOUS_SYSTEM	DBTRG05MG_CENTRAL_NERVOUS_SYSTEM	DKMG_CENTRAL_NERVOUS_SYSTEM	GAMG_CENTRAL_NERVOUS_SYSTEM	GB1_CENTRAL_NERVOUS_SYSTEM	GI1_CENTRAL_NERVOUS_SYSTEM	GMS10_CENTRAL_NERVOUS_SYSTEM	GOS3_CENTRAL_NERVOUS_SYSTEM	H4_CENTRAL_NERVOUS_SYSTEM	HS683_CENTRAL_NERVOUS_SYSTEM	KALS1_CENTRAL_NERVOUS_SYSTEM	KG1C_CENTRAL_NERVOUS_SYSTEM	KNS42_CENTRAL_NERVOUS_SYSTEM	KNS60_CENTRAL_NERVOUS_SYSTEM	KNS81_CENTRAL_NERVOUS_SYSTEM	KS1_CENTRAL_NERVOUS_SYSTEM	LN18_CENTRAL_NERVOUS_SYSTEM	LN215_CENTRAL_NERVOUS_SYSTEM	LN229_CENTRAL_NERVOUS_SYSTEM	LN235_CENTRAL_NERVOUS_SYSTEM	LN319_CENTRAL_NERVOUS_SYSTEM	LN340_CENTRAL_NERVOUS_SYSTEM	LN382_CENTRAL_NERVOUS_SYSTEM	LN428_CENTRAL_NERVOUS_SYSTEM	LN443_CENTRAL_NERVOUS_SYSTEM	LN464_CENTRAL_NERVOUS_SYSTEM	LNZ308_CENTRAL_NERVOUS_SYSTEM	M059K_CENTRAL_NERVOUS_SYSTEM	NMCG1_CENTRAL_NERVOUS_SYSTEM	SF126_CENTRAL_NERVOUS_SYSTEM	SF172_CENTRAL_NERVOUS_SYSTEM	SF295_CENTRAL_NERVOUS_SYSTEM	SF767_CENTRAL_NERVOUS_SYSTEM	SNU1105_CENTRAL_NERVOUS_SYSTEM	SNU201_CENTRAL_NERVOUS_SYSTEM	SNU466_CENTRAL_NERVOUS_SYSTEM	SNU489_CENTRAL_NERVOUS_SYSTEM	SNU626_CENTRAL_NERVOUS_SYSTEM	SNU738_CENTRAL_NERVOUS_SYSTEM	SW1088_CENTRAL_NERVOUS_SYSTEM	SW1783_CENTRAL_NERVOUS_SYSTEM	T98G_CENTRAL_NERVOUS_SYSTEM	TM31_CENTRAL_NERVOUS_SYSTEM	U118MG_CENTRAL_NERVOUS_SYSTEM	U178_CENTRAL_NERVOUS_SYSTEM	U251MG_CENTRAL_NERVOUS_SYSTEM	U343_CENTRAL_NERVOUS_SYSTEM	U87MG_CENTRAL_NERVOUS_SYSTEM	YH13_CENTRAL_NERVOUS_SYSTEM	YKG1_CENTRAL_NERVOUS_SYSTEM
P0	0.7279862576495515	0.34318126658480347	0.6527139466510535	1.4758421308240557	0.8005088095946861	0.6434110321571896	0.6839292859416212	0.6906976235327907	1.72186551514017	0.5455749519314841	0.0	0.36873249570866773	0.2629493423592951	2.0042283183821223	0.9972971516728092	0.43599831474202555	0.42560156282889783	1.6669149511419383	0.0	0.5962470378746716	0.6929675602570851	1.5090827205956632	0.21166608461080605	0.2552065044819591	0.9172792601581228	0.594043336882875	0.0	0.7851738671670979	0.5469446001535034	0.6535084656478434	0.6584757290309657	0.8372802520037211	0.0	0.40527196446963226	0.4164119422773164	0.737591363478618	0.0	0.688552401916515	0.0	0.6857029185198152	0.8236506183878365	2.710640418668073	1.3487985832272347	0.39967555243440495	0.4615647043189067	0.76995441652167	0.4104695814489008	0.8017464884547717	0.0	0.99328842433704	1.528270446539156	0.6862345192828045	1.8501765461072865	1.682154507748746	0.814173866918629	0.4382601570925991
P1	0.0	0.3976614583251189	0.7529819859114579	0.5128785132325557	1.3714126904373007	0.0	0.0	0.3698914900970961	0.0	0.7616750455260742	0.11661804797415994	0.19166209868843767	0.03327029964982336	0.058844338517410937	0.4276347780064586	0.0	0.01548898584044071	0.1594079903106973	0.054851427302891664	0.3131044592149556	0.0	0.680558544269684	0.3238980631631659	0.14132721160112327	0.2396559381755195	0.0	0.4427147789445898	0.08777354296991041	0.0	0.338807144911847	0.0	2.017772646425623	0.5583143094937278	0.06203733438204268	0.22065735576990947	0.1952782818723887	4.744595149180971	0.37584579323320416	4.9173020649416985	0.0	0.0	0.08091500495000149	0.0	0.0	2.086457583083973	0.03281715742633439	0.06257970082237643	0.12940137054267872	0.14837110811979753	0.0	0.1527314771471264	0.0	0.0	0.705614486482953	0.0	0.011170736408434535
P2	1.0083276784050694	1.0215774185099193	0.1876306002267166	0.0	0.8062327307902873	0.3505580290692709	1.1969789073996802	0.5213118753352027	0.0	0.3052122113354696	2.233211530890484	1.0801922677172378	1.1590968205740704	0.06327821197099254	0.10890206102962473	0.38694798357779764	0.8814466404503565	0.0	2.209583253777984	0.3703331116119374	0.4624249233606198	0.10017239702203402	1.3030421820797509	0.6437921905854355	0.3694350901771268	0.6076913962014632	2.4005170987564277	0.28976059765124484	0.7844834561896551	0.6275170029443379	1.0275602498041523	0.2718396661962591	2.0008092797752743	0.9005120058399727	0.6501990841439926	0.3889228825418392	0.0	0.3855514479432187	0.0	0.30595584710900475	0.33444161568175784	0.0	0.0	1.3741926475700974	0.6347249473087698	0.5066064193686393	0.499511280891408	0.5409065127527212	2.123260279739045	0.6654107575721314	0.032443595200322375	0.7583108492600499	0.0	0.0	0.4222043986951747	0.550412191606726
